g0,eta,w,kappa,gamma,gamma_phi,coupling,phi
1,1,0.0,0.1,0,0.01,exp,0
1,1,4.667657781548453e-05,0.1,0,0.01,exp,0
1,1,9.335315563096906e-05,0.1,0,0.01,exp,0
1,1,0.0001400297334464536,0.1,0,0.01,exp,0
1,1,0.00018670631126193812,0.1,0,0.01,exp,0
1,1,0.00023338288907742265,0.1,0,0.01,exp,0
1,1,0.0002800594668929072,0.1,0,0.01,exp,0
1,1,0.0003267360447083917,0.1,0,0.01,exp,0
1,1,0.00037341262252387625,0.1,0,0.01,exp,0
1,1,0.0004200892003393608,0.1,0,0.01,exp,0
1,1,0.0004667657781548453,0.1,0,0.01,exp,0
1,1,0.0005134423559703298,0.1,0,0.01,exp,0
1,1,0.0005601189337858144,0.1,0,0.01,exp,0
1,1,0.0006067955116012989,0.1,0,0.01,exp,0
1,1,0.0006534720894167834,0.1,0,0.01,exp,0
1,1,0.000700148667232268,0.1,0,0.01,exp,0
1,1,0.0007468252450477525,0.1,0,0.01,exp,0
1,1,0.000793501822863237,0.1,0,0.01,exp,0
1,1,0.0008401784006787216,0.1,0,0.01,exp,0
1,1,0.0008868549784942061,0.1,0,0.01,exp,0
1,1,0.0009335315563096906,0.1,0,0.01,exp,0
1,1,0.0009802081341251751,0.1,0,0.01,exp,0
1,1,0.0010268847119406597,0.1,0,0.01,exp,0
1,1,0.0010735612897561442,0.1,0,0.01,exp,0
1,1,0.0011202378675716287,0.1,0,0.01,exp,0
1,1,0.0011669144453871133,0.1,0,0.01,exp,0
1,1,0.0012135910232025978,0.1,0,0.01,exp,0
1,1,0.0012602676010180823,0.1,0,0.01,exp,0
1,1,0.0013069441788335669,0.1,0,0.01,exp,0
1,1,0.0013536207566490514,0.1,0,0.01,exp,0
1,1,0.001400297334464536,0.1,0,0.01,exp,0
1,1,0.0014469739122800205,0.1,0,0.01,exp,0
1,1,0.001493650490095505,0.1,0,0.01,exp,0
1,1,0.0015403270679109895,0.1,0,0.01,exp,0
1,1,0.001587003645726474,0.1,0,0.01,exp,0
1,1,0.0016336802235419586,0.1,0,0.01,exp,0
1,1,0.0016803568013574431,0.1,0,0.01,exp,0
1,1,0.0017270333791729276,0.1,0,0.01,exp,0
1,1,0.0017737099569884122,0.1,0,0.01,exp,0
1,1,0.0018203865348038967,0.1,0,0.01,exp,0
1,1,0.0018670631126193812,0.1,0,0.01,exp,0
1,1,0.0019137396904348658,0.1,0,0.01,exp,0
1,1,0.0019604162682503503,0.1,0,0.01,exp,0
1,1,0.002007092846065835,0.1,0,0.01,exp,0
1,1,0.0020537694238813194,0.1,0,0.01,exp,0
1,1,0.002100446001696804,0.1,0,0.01,exp,0
1,1,0.0021471225795122884,0.1,0,0.01,exp,0
1,1,0.002193799157327773,0.1,0,0.01,exp,0
1,1,0.0022404757351432575,0.1,0,0.01,exp,0
1,1,0.002287152312958742,0.1,0,0.01,exp,0
1,1,0.0023338288907742265,0.1,0,0.01,exp,0
1,1,0.002380505468589711,0.1,0,0.01,exp,0
1,1,0.0024271820464051956,0.1,0,0.01,exp,0
1,1,0.00247385862422068,0.1,0,0.01,exp,0
1,1,0.0025205352020361647,0.1,0,0.01,exp,0
1,1,0.002567211779851649,0.1,0,0.01,exp,0
1,1,0.0026138883576671337,0.1,0,0.01,exp,0
1,1,0.0026605649354826183,0.1,0,0.01,exp,0
1,1,0.002707241513298103,0.1,0,0.01,exp,0
1,1,0.0027539180911135873,0.1,0,0.01,exp,0
1,1,0.002800594668929072,0.1,0,0.01,exp,0
1,1,0.0028472712467445564,0.1,0,0.01,exp,0
1,1,0.002893947824560041,0.1,0,0.01,exp,0
1,1,0.0029406244023755254,0.1,0,0.01,exp,0
1,1,0.00298730098019101,0.1,0,0.01,exp,0
1,1,0.0030339775580064945,0.1,0,0.01,exp,0
1,1,0.003080654135821979,0.1,0,0.01,exp,0
1,1,0.0031273307136374636,0.1,0,0.01,exp,0
1,1,0.003174007291452948,0.1,0,0.01,exp,0
1,1,0.0032206838692684326,0.1,0,0.01,exp,0
1,1,0.003267360447083917,0.1,0,0.01,exp,0
1,1,0.0033140370248994017,0.1,0,0.01,exp,0
1,1,0.0033607136027148862,0.1,0,0.01,exp,0
1,1,0.0034073901805303708,0.1,0,0.01,exp,0
1,1,0.0034540667583458553,0.1,0,0.01,exp,0
1,1,0.00350074333616134,0.1,0,0.01,exp,0
1,1,0.0035474199139768244,0.1,0,0.01,exp,0
1,1,0.003594096491792309,0.1,0,0.01,exp,0
1,1,0.0036407730696077934,0.1,0,0.01,exp,0
1,1,0.003687449647423278,0.1,0,0.01,exp,0
1,1,0.0037341262252387625,0.1,0,0.01,exp,0
1,1,0.003780802803054247,0.1,0,0.01,exp,0
1,1,0.0038274793808697315,0.1,0,0.01,exp,0
1,1,0.003874155958685216,0.1,0,0.01,exp,0
1,1,0.003920832536500701,0.1,0,0.01,exp,0
1,1,0.003967509114316185,0.1,0,0.01,exp,0
1,1,0.00401418569213167,0.1,0,0.01,exp,0
1,1,0.004060862269947154,0.1,0,0.01,exp,0
1,1,0.004107538847762639,0.1,0,0.01,exp,0
1,1,0.004154215425578123,0.1,0,0.01,exp,0
1,1,0.004200892003393608,0.1,0,0.01,exp,0
1,1,0.004247568581209092,0.1,0,0.01,exp,0
1,1,0.004294245159024577,0.1,0,0.01,exp,0
1,1,0.004340921736840061,0.1,0,0.01,exp,0
1,1,0.004387598314655546,0.1,0,0.01,exp,0
1,1,0.0044342748924710304,0.1,0,0.01,exp,0
1,1,0.004480951470286515,0.1,0,0.01,exp,0
1,1,0.0045276280481019995,0.1,0,0.01,exp,0
1,1,0.004574304625917484,0.1,0,0.01,exp,0
1,1,0.0046209812037329686,0.1,0,0.01,exp,0
